invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total
5368,walm018,frisco,fashion accessories,60,2,2020-12-06 00:00:00,16:46:00,credit card,6,0.48,120
5369,walm037,league city,home and lifestyle,51,3,2021-12-30 00:00:00,19:30:00,credit card,4,0.48,153
5370,walm062,galveston,fashion accessories,31,1,2021-12-28 00:00:00,17:18:00,credit card,5,0.33,31
5371,walm009,plano,home and lifestyle,51,1,2023-11-27 00:00:00,20:11:00,credit card,7,0.48,51
5372,walm019,pasadena,fashion accessories,37,1,2023-11-15 00:00:00,15:03:00,credit card,7,0.48,37
5373,walm040,edinburg,home and lifestyle,70,1,2023-11-04 00:00:00,19:33:00,credit card,6,0.48,70
5374,walm033,pearland,fashion accessories,21,1,2021-11-01 00:00:00,20:31:00,credit card,4,0.48,21
5375,walm058,port arthur,home and lifestyle,63,3,2023-12-02 00:00:00,15:36:00,credit card,7,0.33,189
5376,walm062,galveston,fashion accessories,45,2,2020-11-26 00:00:00,20:47:00,credit card,7,0.33,90
5377,walm078,del rio,home and lifestyle,46,1,2023-11-18 00:00:00,17:57:00,credit card,6,0.33,46
5378,walm007,arlington,fashion accessories,57,3,2021-11-16 00:00:00,20:04:00,credit card,3,0.48,171
5379,walm041,mission,home and lifestyle,69,1,2023-12-13 00:00:00,16:18:00,ewallet,4,0.48,69
5380,walm059,pflugerville,fashion accessories,44,1,2022-11-03 00:00:00,17:00:00,credit card,3,0.33,44
5381,walm019,pasadena,home and lifestyle,82,3,2023-12-21 00:00:00,16:32:00,credit card,6,0.48,246
5382,walm004,austin,fashion accessories,20,3,2020-11-11 00:00:00,16:02:00,credit card,7,0.48,60
5383,walm047,flower mound,home and lifestyle,82,2,2021-12-30 00:00:00,17:30:00,credit card,6,0.48,164
5384,walm071,lufkin,fashion accessories,54,3,2021-11-16 00:00:00,19:45:00,credit card,3,0.33,162
5385,walm098,mineral wells,home and lifestyle,57,2,2021-12-16 00:00:00,18:59:00,credit card,5,0.18,114
5386,walm083,farmers branch,fashion accessories,25,3,2023-12-29 00:00:00,19:15:00,credit card,3,0.33,75
5387,walm042,bryan,home and lifestyle,27,3,2020-12-20 00:00:00,18:30:00,credit card,4,0.48,81
5388,walm042,bryan,fashion accessories,65,3,2022-12-08 00:00:00,15:16:00,credit card,5,0.48,195
5389,walm072,lancaster,home and lifestyle,29,1,2020-12-12 00:00:00,17:06:00,credit card,5,0.33,29
5390,walm051,new braunfels,fashion accessories,81,3,2022-11-19 00:00:00,19:48:00,credit card,6,0.57,243
5391,walm095,big spring,home and lifestyle,39,3,2023-11-03 00:00:00,18:14:00,credit card,6,0.33,117
5392,walm030,richardson,fashion accessories,70,2,2021-11-11 00:00:00,17:58:00,credit card,7,0.48,140
5393,walm018,frisco,home and lifestyle,57,2,2021-11-25 00:00:00,15:18:00,credit card,6,0.48,114
5394,walm036,allen,fashion accessories,25,3,2022-12-26 00:00:00,20:55:00,credit card,5,0.48,75
5395,walm090,brownwood,home and lifestyle,69,3,2021-11-05 00:00:00,16:47:00,credit card,6,0.33,207
5396,walm008,corpus christi,fashion accessories,37,3,2023-12-31 00:00:00,15:30:00,credit card,7,0.48,111
5397,walm067,haltom city,home and lifestyle,19,3,2023-11-16 00:00:00,17:15:00,credit card,5,0.33,57
5398,walm021,mcallen,fashion accessories,15,3,2023-11-13 00:00:00,15:10:00,credit card,5,0.48,45
5399,walm085,kerrville,home and lifestyle,56,2,2023-12-05 00:00:00,20:41:00,credit card,4,0.33,112
5400,walm067,haltom city,fashion accessories,84,3,2023-12-05 00:00:00,16:28:00,credit card,3,0.33,252
5401,walm051,new braunfels,home and lifestyle,62,1,2023-12-23 00:00:00,15:38:00,credit card,3,0.48,62
5402,walm091,little elm,fashion accessories,78,3,2023-11-11 00:00:00,20:42:00,credit card,7,0.33,234
5403,walm057,euless,home and lifestyle,81,2,2023-11-05 00:00:00,18:57:00,credit card,7,0.33,162
5404,walm051,new braunfels,fashion accessories,37,1,2022-12-08 00:00:00,20:40:00,credit card,3,0.57,37
5405,walm080,nacogdoches,home and lifestyle,42,1,2022-12-22 00:00:00,20:35:00,credit card,4,0.33,42
5406,walm020,killeen,fashion accessories,30,2,2022-11-05 00:00:00,16:40:00,credit card,5,0.48,60
5407,walm070,hurst,home and lifestyle,43,1,2023-12-08 00:00:00,20:53:00,credit card,4,0.33,43
5408,walm013,irving,fashion accessories,29,2,2021-12-27 00:00:00,17:49:00,credit card,3,0.48,58
5409,walm037,league city,home and lifestyle,40,1,2021-12-11 00:00:00,15:42:00,credit card,7,0.48,40
5410,walm080,nacogdoches,fashion accessories,67,2,2021-12-27 00:00:00,16:09:00,credit card,5,0.33,134
5411,walm071,lufkin,home and lifestyle,59,1,2021-12-24 00:00:00,20:57:00,credit card,7,0.33,59
5412,walm040,edinburg,fashion accessories,66,1,2020-11-06 00:00:00,19:14:00,credit card,7,0.48,66
5413,walm048,harlingen,home and lifestyle,48,3,2022-11-03 00:00:00,18:39:00,credit card,5,0.48,144
5414,walm047,flower mound,fashion accessories,42,2,2022-12-31 00:00:00,16:06:00,credit card,5,0.48,84
5415,walm060,desoto,home and lifestyle,24,2,2023-11-26 00:00:00,15:40:00,credit card,3,0.33,48
5416,walm002,dallas,fashion accessories,64,3,2021-12-28 00:00:00,15:44:00,credit card,4,0.36,192
5417,walm014,amarillo,home and lifestyle,64,2,2023-12-04 00:00:00,19:23:00,credit card,3,0.48,128
5418,walm067,haltom city,fashion accessories,75,1,2022-12-22 00:00:00,19:42:00,credit card,7,0.33,75
5419,walm026,denton,home and lifestyle,46,2,2022-12-05 00:00:00,15:02:00,credit card,4,0.48,92
5420,walm057,euless,fashion accessories,50,3,2022-11-23 00:00:00,18:49:00,credit card,3,0.33,150
5421,walm036,allen,home and lifestyle,49,2,2022-12-01 00:00:00,19:31:00,credit card,7,0.48,98
5422,walm008,corpus christi,fashion accessories,82,3,2023-12-29 00:00:00,18:00:00,credit card,3,0.48,246
5423,walm062,galveston,home and lifestyle,63,3,2022-12-06 00:00:00,17:18:00,credit card,3,0.33,189
5424,walm005,fort worth,fashion accessories,39,3,2021-12-10 00:00:00,19:41:00,credit card,3,0.48,117
5425,walm016,brownsville,home and lifestyle,46,3,2020-12-29 00:00:00,19:10:00,credit card,3,0.48,138
5426,walm012,garland,fashion accessories,17,3,2021-11-08 00:00:00,19:26:00,credit card,7,0.48,51
5427,walm048,harlingen,home and lifestyle,58,1,2020-11-01 00:00:00,16:17:00,credit card,4,0.48,58
5428,walm062,galveston,fashion accessories,65,3,2020-12-29 00:00:00,17:46:00,credit card,5,0.33,195
5429,walm090,brownwood,home and lifestyle,60,1,2023-11-18 00:00:00,18:59:00,credit card,4,0.33,60
5430,walm030,richardson,fashion accessories,49,2,2022-12-26 00:00:00,20:41:00,credit card,7,0.48,98
5431,walm030,richardson,home and lifestyle,31,3,2020-11-06 00:00:00,17:25:00,credit card,6,0.48,93
5432,walm012,garland,fashion accessories,21,1,2020-11-29 00:00:00,18:56:00,credit card,5,0.48,21
5433,walm027,abilene,home and lifestyle,28,3,2021-12-17 00:00:00,17:33:00,credit card,7,0.48,84
5434,walm097,alice,fashion accessories,28,3,2022-12-27 00:00:00,20:19:00,credit card,7,0.18,84
5435,walm090,brownwood,home and lifestyle,28,3,2020-11-18 00:00:00,18:23:00,credit card,4,0.33,84
5436,walm024,carrollton,fashion accessories,29,1,2022-11-13 00:00:00,17:27:00,credit card,3,0.48,29
5437,walm008,corpus christi,home and lifestyle,72,1,2020-11-26 00:00:00,15:16:00,credit card,7,0.48,72
5438,walm044,pharr,fashion accessories,57,1,2022-12-14 00:00:00,19:15:00,credit card,4,0.48,57
5439,walm030,richardson,home and lifestyle,78,1,2021-12-08 00:00:00,17:57:00,credit card,3,0.48,78
5440,walm022,mesquite,fashion accessories,47,3,2023-11-06 00:00:00,15:06:00,credit card,6,0.48,141
5441,walm019,pasadena,home and lifestyle,19,1,2023-12-03 00:00:00,17:02:00,credit card,5,0.48,19
5442,walm040,edinburg,fashion accessories,60,2,2022-11-16 00:00:00,16:16:00,credit card,3,0.48,120
5443,walm085,kerrville,home and lifestyle,35,2,2021-11-16 00:00:00,16:43:00,credit card,4,0.33,70
5444,walm057,euless,fashion accessories,81,2,2021-12-16 00:00:00,16:48:00,credit card,3,0.33,162
5445,walm012,garland,home and lifestyle,44,1,2020-11-28 00:00:00,16:55:00,credit card,6,0.48,44
5446,walm062,galveston,fashion accessories,43,1,2020-12-29 00:00:00,17:35:00,credit card,3,0.33,43
5447,walm066,grapevine,home and lifestyle,40,1,2020-11-24 00:00:00,20:49:00,credit card,5,0.33,40
5448,walm096,eagle pass,fashion accessories,42,3,2022-11-30 00:00:00,16:20:00,credit card,5,0.18,126
5449,walm039,longview,home and lifestyle,47,2,2021-12-21 00:00:00,16:08:00,credit card,4,0.48,94
5450,walm097,alice,fashion accessories,59,3,2022-11-17 00:00:00,15:20:00,credit card,6,0.18,177
5451,walm001,houston,home and lifestyle,80,3,2020-12-18 00:00:00,15:53:00,credit card,3,0.36,240
5452,walm017,mckinney,fashion accessories,59,3,2021-12-06 00:00:00,16:15:00,credit card,5,0.48,177
5453,walm066,grapevine,home and lifestyle,73,3,2021-12-13 00:00:00,15:15:00,credit card,5,0.33,219
5454,walm052,mansfield,fashion accessories,20,3,2020-12-12 00:00:00,16:55:00,credit card,4,0.57,60
5455,walm070,hurst,home and lifestyle,22,3,2020-11-05 00:00:00,17:50:00,credit card,7,0.33,66
5456,walm041,mission,fashion accessories,31,3,2020-11-12 00:00:00,15:55:00,ewallet,4,0.48,93
5457,walm068,burleson,home and lifestyle,45,1,2020-12-20 00:00:00,19:49:00,credit card,7,0.33,45
5458,walm068,burleson,fashion accessories,42,2,2021-12-18 00:00:00,18:51:00,credit card,3,0.33,84
5459,walm047,flower mound,home and lifestyle,58,3,2022-12-23 00:00:00,15:52:00,credit card,5,0.48,174
5460,walm002,dallas,fashion accessories,56,2,2021-12-04 00:00:00,18:57:00,credit card,7,0.36,112
5461,walm009,plano,home and lifestyle,84,3,2021-11-01 00:00:00,15:53:00,credit card,4,0.48,252
5462,walm042,bryan,fashion accessories,84,1,2022-12-30 00:00:00,17:31:00,credit card,7,0.48,84
5463,walm081,friendswood,home and lifestyle,24,3,2023-12-27 00:00:00,17:01:00,credit card,4,0.33,72
5464,walm043,baytown,fashion accessories,27,2,2021-12-17 00:00:00,16:44:00,credit card,4,0.48,54
5465,walm094,alamo,home and lifestyle,15,2,2023-11-28 00:00:00,15:42:00,credit card,4,0.33,30
5466,walm031,lewisville,fashion accessories,36,1,2020-11-01 00:00:00,15:24:00,credit card,6,0.48,36
5467,walm097,alice,home and lifestyle,36,3,2020-11-06 00:00:00,17:29:00,credit card,5,0.18,108
5468,walm077,coppell,fashion accessories,21,3,2023-12-09 00:00:00,15:03:00,credit card,6,0.33,63
5469,walm078,del rio,home and lifestyle,22,3,2022-12-02 00:00:00,15:01:00,credit card,5,0.33,66
5470,walm001,houston,fashion accessories,70,1,2020-12-26 00:00:00,19:47:00,credit card,7,0.36,70
5471,walm036,allen,home and lifestyle,61,2,2021-11-04 00:00:00,18:54:00,credit card,6,0.48,122
5472,walm008,corpus christi,fashion accessories,83,2,2023-12-04 00:00:00,19:37:00,credit card,6,0.48,166
5473,walm037,league city,home and lifestyle,68,3,2023-11-08 00:00:00,20:26:00,credit card,3,0.48,204
5474,walm059,pflugerville,fashion accessories,55,1,2020-12-02 00:00:00,18:11:00,credit card,7,0.33,55
5475,walm040,edinburg,home and lifestyle,19,2,2020-11-18 00:00:00,16:49:00,credit card,3,0.48,38
5476,walm039,longview,fashion accessories,60,1,2022-11-29 00:00:00,15:25:00,credit card,6,0.48,60
5477,walm051,new braunfels,home and lifestyle,43,1,2020-12-10 00:00:00,17:57:00,credit card,3,0.48,43
5478,walm076,huntsville,fashion accessories,82,2,2020-11-23 00:00:00,20:28:00,credit card,6,0.33,164
5479,walm043,baytown,home and lifestyle,43,1,2021-12-09 00:00:00,19:04:00,credit card,5,0.48,43
5480,walm041,mission,fashion accessories,53,2,2020-12-11 00:00:00,20:35:00,ewallet,4,0.48,106
5481,walm023,midland,home and lifestyle,28,3,2022-11-09 00:00:00,20:14:00,credit card,6,0.48,84
5482,walm067,haltom city,fashion accessories,81,1,2021-11-02 00:00:00,15:57:00,credit card,3,0.33,81
5483,walm027,abilene,home and lifestyle,29,2,2023-12-22 00:00:00,18:52:00,credit card,6,0.48,58
5484,walm016,brownsville,fashion accessories,58,1,2022-11-08 00:00:00,16:00:00,credit card,6,0.48,58
5485,walm068,burleson,home and lifestyle,26,2,2020-12-28 00:00:00,17:12:00,credit card,7,0.33,52
5486,walm076,huntsville,fashion accessories,56,2,2020-12-19 00:00:00,19:55:00,credit card,4,0.33,112
5487,walm033,pearland,home and lifestyle,59,3,2021-11-25 00:00:00,18:31:00,credit card,4,0.48,177
5488,walm051,new braunfels,fashion accessories,22,3,2020-12-09 00:00:00,20:11:00,credit card,3,0.57,66
5489,walm008,corpus christi,home and lifestyle,30,3,2023-11-12 00:00:00,17:26:00,credit card,3,0.48,90
5490,walm040,edinburg,fashion accessories,23,1,2020-11-30 00:00:00,20:49:00,credit card,5,0.48,23
5491,walm097,alice,home and lifestyle,83,1,2022-11-25 00:00:00,16:49:00,credit card,7,0.18,83
5492,walm017,mckinney,fashion accessories,60,3,2023-12-20 00:00:00,19:18:00,credit card,7,0.48,180
5493,walm030,richardson,home and lifestyle,74,2,2023-11-07 00:00:00,20:30:00,credit card,7,0.48,148
5494,walm048,harlingen,fashion accessories,60,1,2020-11-26 00:00:00,20:34:00,credit card,7,0.48,60
5495,walm072,lancaster,home and lifestyle,38,2,2022-12-13 00:00:00,18:55:00,credit card,3,0.33,76
5496,walm071,lufkin,fashion accessories,82,1,2023-11-26 00:00:00,17:25:00,credit card,4,0.33,82
5497,walm067,haltom city,home and lifestyle,44,3,2023-11-05 00:00:00,18:03:00,credit card,4,0.33,132
5498,walm047,flower mound,fashion accessories,85,2,2023-11-17 00:00:00,19:31:00,credit card,7,0.48,170
5499,walm058,port arthur,home and lifestyle,46,2,2020-11-09 00:00:00,17:49:00,credit card,7,0.33,92
5500,walm088,cleburne,fashion accessories,41,1,2022-12-01 00:00:00,19:50:00,credit card,7,0.33,41
5501,walm066,grapevine,home and lifestyle,73,1,2020-11-30 00:00:00,20:48:00,credit card,3,0.33,73
5502,walm051,new braunfels,fashion accessories,59,3,2021-11-29 00:00:00,20:56:00,credit card,6,0.57,177
5503,walm091,little elm,home and lifestyle,45,2,2022-12-20 00:00:00,20:24:00,credit card,4,0.33,90
5504,walm048,harlingen,fashion accessories,37,1,2020-11-16 00:00:00,18:15:00,credit card,4,0.48,37
5505,walm041,mission,home and lifestyle,23,2,2022-12-20 00:00:00,20:39:00,ewallet,5,0.48,46
5506,walm036,allen,fashion accessories,53,1,2022-11-12 00:00:00,18:49:00,credit card,4,0.48,53
5507,walm048,harlingen,home and lifestyle,81,1,2021-12-19 00:00:00,20:45:00,credit card,5,0.48,81
5508,walm034,college station,fashion accessories,59,2,2022-11-03 00:00:00,16:24:00,credit card,5,0.48,118
5509,walm061,cedar park,home and lifestyle,17,2,2022-11-30 00:00:00,16:32:00,credit card,6,0.33,34
5510,walm026,denton,fashion accessories,55,1,2023-12-01 00:00:00,19:26:00,credit card,6,0.48,55
5511,walm014,amarillo,home and lifestyle,29,1,2020-12-07 00:00:00,18:57:00,credit card,6,0.48,29
5512,walm088,cleburne,fashion accessories,60,1,2021-12-10 00:00:00,17:20:00,credit card,3,0.33,60
5513,walm014,amarillo,home and lifestyle,15,2,2023-12-25 00:00:00,19:05:00,credit card,6,0.48,30
5514,walm036,allen,fashion accessories,64,3,2023-11-16 00:00:00,16:53:00,credit card,7,0.48,192
5515,walm083,farmers branch,home and lifestyle,56,2,2021-11-15 00:00:00,15:43:00,credit card,7,0.33,112
5516,walm040,edinburg,fashion accessories,30,3,2022-12-10 00:00:00,19:59:00,credit card,6,0.48,90
5517,walm040,edinburg,home and lifestyle,78,2,2023-11-06 00:00:00,18:16:00,credit card,5,0.48,156
5518,walm071,lufkin,fashion accessories,62,2,2020-11-14 00:00:00,17:56:00,credit card,4,0.33,124
5519,walm095,big spring,home and lifestyle,30,3,2021-12-15 00:00:00,16:57:00,credit card,4,0.33,90
5520,walm098,mineral wells,fashion accessories,15,2,2022-11-24 00:00:00,17:36:00,credit card,3,0.18,30
5521,walm021,mcallen,home and lifestyle,39,3,2021-12-16 00:00:00,17:04:00,credit card,4,0.48,117
5522,walm067,haltom city,fashion accessories,71,3,2022-11-05 00:00:00,18:34:00,credit card,7,0.33,213
5523,walm048,harlingen,home and lifestyle,46,3,2020-11-16 00:00:00,15:28:00,credit card,7,0.48,138
5524,walm098,mineral wells,fashion accessories,75,2,2022-12-31 00:00:00,20:39:00,credit card,3,0.18,150
5525,walm097,alice,home and lifestyle,82,3,2020-11-27 00:00:00,19:36:00,credit card,7,0.18,246
5526,walm018,frisco,fashion accessories,84,1,2021-12-14 00:00:00,17:36:00,credit card,5,0.48,84
5527,walm048,harlingen,home and lifestyle,38,2,2023-12-01 00:00:00,15:09:00,credit card,7,0.48,76
5528,walm010,laredo,fashion accessories,84,3,2020-11-26 00:00:00,16:58:00,credit card,4,0.48,252
5529,walm053,conroe,home and lifestyle,67,3,2021-12-31 00:00:00,19:41:00,credit card,3,0.57,201
5530,walm004,austin,fashion accessories,22,3,2020-12-27 00:00:00,20:59:00,credit card,7,0.48,66
5531,walm045,missouri city,home and lifestyle,20,1,2020-11-16 00:00:00,16:40:00,credit card,7,0.48,20
5532,walm067,haltom city,fashion accessories,53,3,2020-11-09 00:00:00,16:14:00,credit card,5,0.33,159
5533,walm061,cedar park,home and lifestyle,44,3,2023-12-19 00:00:00,20:39:00,credit card,3,0.33,132
5534,walm052,mansfield,fashion accessories,42,3,2020-11-22 00:00:00,20:13:00,credit card,3,0.57,126
5535,walm042,bryan,home and lifestyle,28,3,2021-12-03 00:00:00,16:19:00,credit card,5,0.48,84
5536,walm079,la porte,fashion accessories,72,3,2020-11-09 00:00:00,17:02:00,credit card,5,0.33,216
5537,walm015,grand prairie,home and lifestyle,22,2,2021-11-21 00:00:00,15:18:00,credit card,3,0.48,44
5538,walm060,desoto,fashion accessories,75,1,2023-12-27 00:00:00,17:21:00,credit card,5,0.33,75
5539,walm076,huntsville,home and lifestyle,76,3,2020-11-10 00:00:00,15:12:00,credit card,6,0.33,228
5540,walm072,lancaster,fashion accessories,30,1,2023-12-15 00:00:00,17:35:00,credit card,4,0.33,30
5541,walm008,corpus christi,home and lifestyle,85,3,2021-11-17 00:00:00,16:38:00,credit card,3,0.48,255
5542,walm015,grand prairie,fashion accessories,49,2,2023-11-19 00:00:00,20:41:00,credit card,7,0.48,98
5543,walm036,allen,home and lifestyle,54,2,2020-12-20 00:00:00,18:47:00,credit card,5,0.48,108
5544,walm072,lancaster,fashion accessories,48,3,2021-12-22 00:00:00,20:27:00,credit card,6,0.33,144
5545,walm063,georgetown,home and lifestyle,48,1,2021-11-20 00:00:00,15:49:00,credit card,5,0.33,48
5546,walm006,el paso,fashion accessories,85,2,2023-12-29 00:00:00,17:12:00,credit card,6,0.48,170
5547,walm045,missouri city,home and lifestyle,68,2,2022-12-17 00:00:00,16:03:00,credit card,3,0.48,136
5548,walm062,galveston,fashion accessories,29,1,2020-12-01 00:00:00,18:19:00,credit card,6,0.33,29
5549,walm049,north richland hills,home and lifestyle,72,3,2020-11-20 00:00:00,17:41:00,credit card,4,0.48,216
5550,walm039,longview,fashion accessories,44,1,2022-12-08 00:00:00,15:57:00,credit card,5,0.48,44
5551,walm080,nacogdoches,home and lifestyle,47,1,2021-11-25 00:00:00,16:04:00,credit card,5,0.33,47
5552,walm011,lubbock,fashion accessories,84,2,2022-12-07 00:00:00,17:16:00,credit card,3,0.48,168
5553,walm090,brownwood,home and lifestyle,20,3,2023-11-01 00:00:00,19:47:00,credit card,7,0.33,60
5554,walm047,flower mound,fashion accessories,67,3,2021-12-19 00:00:00,19:27:00,credit card,4,0.48,201
5555,walm067,haltom city,home and lifestyle,63,1,2023-11-20 00:00:00,16:37:00,credit card,5,0.33,63
5556,walm015,grand prairie,fashion accessories,35,1,2022-11-22 00:00:00,16:15:00,credit card,3,0.48,35
5557,walm051,new braunfels,home and lifestyle,76,3,2021-11-30 00:00:00,19:46:00,credit card,6,0.48,228
5558,walm094,alamo,fashion accessories,45,1,2020-12-14 00:00:00,20:46:00,credit card,3,0.33,45
5559,walm018,frisco,home and lifestyle,34,2,2022-12-03 00:00:00,18:49:00,credit card,3,0.48,68
5560,walm014,amarillo,fashion accessories,34,1,2023-11-22 00:00:00,19:45:00,credit card,3,0.48,34
5561,walm014,amarillo,home and lifestyle,73,1,2022-11-26 00:00:00,19:00:00,credit card,5,0.48,73
5562,walm021,mcallen,fashion accessories,39,1,2022-12-22 00:00:00,17:51:00,credit card,3,0.48,39
